Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
0,18.112833331665,14.071271785723013,18.415066444874135,14.229703607003023,18.33281742418595,14.147724406981297,17.235654017469447,14.018737149797753,18.216402530352912,14.177351918158598
1,19.72069969676371,14.149423543412377,20.207962942636588,14.306247398102125,20.057770749435775,14.301196306483524,18.752571420224395,14.11493419216469,20.01838917078597,14.303541441021421
2,21.3308554799267,14.283211903136339,22.5032967898735,14.383083407561934,22.132281465363203,14.3168162529659,20.563084222148447,14.210692275245002,21.855249700477227,14.371647194456054
3,23.286761191670887,14.300870906819695,24.533600696485692,14.443787925051337,24.129512084448148,14.381459937019429,22.71484542765569,14.240957289344058,23.939129554258695,14.412800025763104
4,24.144773199821277,14.202046790889382,25.190859877757013,14.337749056908832,26.068999122018656,14.373127154828206,24.67731002310766,14.159269120926991,26.082055880700793,14.430543786182591
5,26.467743260129375,14.101864974850841,27.770011603167763,14.278123481562218,28.135399039652693,14.449920006375919,25.122489514399604,14.116142499342367,28.467972101424888,14.523096004985996
6,28.65533029882263,14.055170591600346,29.737428389045533,14.281078698783519,30.405619580249557,14.370277731852553,27.150511465741438,14.093333762912685,29.12042307431827,14.435325669323413
7,30.701022093416228,13.986360897927945,32.06865712736864,14.308043518790882,32.3048380356366,14.305940316359374,29.4313348997513,14.056249658299182,29.66949206210162,14.302846576531559
8,32.73445782462258,13.955831768955242,34.03490556696438,14.230243301141783,34.33454293010151,14.21487543057495,31.4330755569734,13.971912185789956,31.869341877591356,14.172513159042275
9,34.79921820661859,14.00613911930696,36.29855125838535,14.103121494273216,36.40143470086836,14.11154410986758,32.202709432158166,13.752491471339937,33.7550802852279,14.133938423916446
10,36.56079460237106,14.153541539313762,38.702586883618025,13.782162430923163,38.710205647690756,13.870767232829996,34.064522736352046,13.687234989276869,35.875151964486236,14.085583033316132
11,38.19179023512645,14.40376673238845,39.519643975769924,13.571424704419655,40.210324692858855,13.860368153228974,35.823154135988965,13.710496891461778,37.65432876086426,13.848564834772636
12,39.851974341375,14.444345980744087,41.36696876206805,13.21421019974377,40.83221205621545,13.710848760398504,36.89962574873021,13.493941883242714,39.50383267282396,13.565538106121478
13,41.48389178562819,14.462074471418992,43.25308631072858,12.84865299827591,42.56263981181926,13.460048684241519,39.07674890163653,13.287597762679548,41.03427803089263,13.32869722759248
14,42.09324897538588,14.32322297720034,44.73105780634738,12.470102435283826,43.217274132739085,13.24453451846675,39.675405584671,13.151012092313543,42.33309392504184,13.119525941771764
15,44.22947159961269,14.00476219692622,45.92907934507747,12.1369543486403,44.47041806856005,13.043966650505013,41.307068871653115,13.131511535923366,43.80961679895017,12.804462086267835
16,45.517750236401945,13.768836505969318,46.335944362457454,11.962892020981004,45.67385399888489,12.711911176422541,41.46510840304002,13.092383326585006,44.26280883668437,12.630389099433662
17,46.892256956674885,13.372212571928882,46.825390978644776,11.753106826737488,46.95251923582077,12.350170851135369,43.01262376394438,13.07675491880959,45.631458321021015,12.248021730569457
18,48.06172288257064,12.94771842191063,48.47966164228252,11.154928673738082,48.31315231163525,12.034518288082337,44.61071555780822,12.866954168498353,46.95949444309468,11.946199064872152
19,49.35062292988804,12.473649121473898,49.74503045159728,10.759902937227041,48.73540375936613,11.806020770788079,45.85324845148089,12.79737131477273,47.99320986804481,11.676717084637355
20,50.00031894604617,12.22627074718543,50.7101056212779,10.518167306251492,49.98602603260285,11.453195377150793,46.10876612233369,12.664305835665047,48.91188008888807,11.429037410647597
21,51.054897512814286,11.773378329326993,51.09791084823824,10.259477444811063,50.35326695085974,11.287050322719919,46.1042256595723,12.546406423028593,49.934955317734854,11.093610917625774
22,51.3273309381831,11.606578796898882,52.062888262728116,9.79237588082192,51.09105249290641,11.229463759300948,47.49352851597866,12.357218839988903,50.37772700686291,10.837584214489715
23,51.594348675769695,11.417372422443096,52.85361522960627,9.55524951940083,52.236318867461144,10.76394933449049,48.65813040936741,12.13612270984695,51.40087640008462,10.481489697509234
24,52.381788875720495,11.215648154040375,53.1964463365765,9.248730435802747,52.967026203371226,10.605215485685946,49.540225625606105,11.986018422030478,52.255324986955145,10.045293255440244
25,53.22065906296214,10.97495336903584,53.75721404315978,9.068886338808143,53.05316003519909,10.480405759153713,49.801345575086984,11.582393048342771,53.354678859754436,9.596316294648902
26,53.544886028725934,10.750084133957664,54.39262651714648,8.827498313124037,53.38710243941807,10.241167064470725,50.86958096215883,11.238983977472307,53.654588359583144,9.249759465500011
27,54.19035045397053,10.412705319699997,55.00208681275884,8.61936477793581,54.096145185218326,10.02101374727606,51.06055693591473,11.101697382514873,54.37179069635481,8.97551263652992
28,54.9034470403773,10.00336796217175,55.55174002669757,8.342802613699156,54.780878165049494,9.652388327931124,51.624250204783664,10.80622910217218,54.7808936617744,8.747762254025972
29,55.427576266503166,9.71150520935244,55.81500697029234,8.068793588007908,55.4188079383087,9.257011781766666,52.46859241596051,10.420207099922528,55.040704214569594,8.685486396371385
30,55.905960369622555,9.384551803546898,56.271948440215915,7.860088807140417,55.94540370375874,9.061950782957453,53.49256033845843,9.986442624257409,55.700297043965115,8.341484391285556
31,55.99163826284274,9.34983735357285,56.690843408661806,7.4791984099044795,56.5259608017876,8.678309301173632,54.27462560871385,9.4379741505655,56.1895103183794,8.126140985866629
32,56.54657153520083,8.94970029796442,56.99574246294106,7.423281046830293,56.788173211521716,8.538472226036664,54.95961083496379,9.050817756012435,56.47130315318615,8.01665923934688
33,56.66627436683552,8.769516462546642,57.44776361274779,7.109506877851312,56.99533528606462,8.389069237363104,55.63569649902136,8.646706469145121,56.37060040791379,7.974585574841174
34,57.293267061872776,8.383279997974924,57.58716746572465,7.047766823377162,57.43841488739167,8.039640817256428,56.10925605221699,8.357299185069067,56.71498950883003,7.856612299134237
35,57.747193100591765,8.001678614231713,57.632284049761296,6.989699859345766,57.765114429341935,7.7845505279825495,56.56068952082956,8.14106803794687,57.18948610943153,7.4218767919170645
36,58.050780862388635,7.7365462141462045,57.979242363468586,6.83630943301129,57.94213432089667,7.5986471303654675,56.559096197484195,7.894766485113859,57.39267698666157,6.930938009349543
37,58.40023637092806,7.3837071675186765,58.28583598009973,6.665116713904432,58.266007424287366,7.3705725128312585,57.016140456241715,7.501915018419371,57.65932413387728,6.812054466469951
38,58.71223086458198,7.17533765593859,58.29400735012704,6.715670546969751,58.48460580460125,7.160880914480651,57.27802040234733,7.358306456807583,58.08953254635307,6.12770228522506
39,59.03592223669149,6.849944911501343,58.434978069490114,6.5057852984980835,58.675754551779725,6.956468992286198,57.51287649314704,7.223675090746231,58.298281152185574,6.010962241969786
40,59.2825755861596,6.633705674797587,58.702540988786794,6.248735944258406,58.68194709178594,6.952070559022587,57.81055389484765,6.988340198289638,58.28360911453794,5.952469436852982
41,59.403891604956314,6.550449063470414,58.7192281805746,6.132311201504565,59.01788395940053,6.494921473569051,58.19197414619584,6.450144229656718,58.4044194873286,5.840414585299087
42,59.62618470592343,6.253908727858456,58.98401984430006,5.958004446479921,59.233248017352075,6.311899817480177,58.17265051833687,6.423890140422704,58.5622287541073,5.789049062552988
43,59.83989023653643,5.953509812900601,59.118789468187956,5.953625537129757,59.62561898701292,5.6820122955374375,58.340376729026794,6.220481649236771,58.69703382817859,5.627488776794152
44,60.17745316350009,5.396873937325129,59.49070762575638,5.51499441985466,59.71051775287634,5.564024082378665,58.57347562445513,5.985921491624069,58.70583960750271,5.490407108819963
45,60.300598465975035,5.209512050162671,59.739721194332525,5.347239704245941,59.684016812004174,5.52299194009402,58.80330301410343,5.666968110712514,58.74913851004676,5.36136485471143
46,60.414915737521405,5.082300365422152,59.90750394496491,5.01823792171061,59.86501536092682,5.092507816734353,58.941015590312716,5.537414048651797,58.850761387989046,5.301570448216931
47,60.42756824776959,4.9508148018822284,60.0384193733972,4.859797105488467,59.93043447605595,4.962325699669364,59.04149594118351,5.467332087541056,59.06497675256501,5.068263332140093
48,60.617225024747356,4.673808709636483,60.112494576677285,4.75247849621667,60.12927029225163,4.577596458060007,58.88134024032109,5.6663589374794086,59.19909095218555,4.800869904078227
49,60.78710438339743,4.322747910791949,60.229151779361224,4.632778562084663,60.18232585532536,4.504163412981378,59.013431438084005,5.490664900322521,59.33654443132326,4.563758433379861
50,60.81601189225576,4.176174990208195,60.26741041855417,4.635062698447483,60.358906711167606,4.179207626212538,59.2101089429898,5.048121777891369,59.37713797352387,4.27194619232741
51,60.76820226355626,4.229004287081675,60.452434267104564,4.443953846801581,60.47047629022429,4.019050743526358,59.3605340650256,4.674936772429294,59.384309092043495,4.21217974504068
52,60.83648771791639,4.113206755679784,60.55182805577654,4.404649295744157,60.57315717128682,3.7564427038705657,59.33237724861433,4.6121030335792,59.325477476188794,4.101581135052679
53,60.92735714291745,3.8788465216075694,60.60228051143673,4.284484745371484,60.66238804506236,3.485128098395716,59.62429227808007,4.14442639366658,59.26480528663206,4.090531616253425
54,60.958270214813794,3.8457258635269365,60.67163943059184,4.020589407887866,60.692001609268544,3.435101738025248,59.59792948441446,4.047156612980513,59.335295367628035,4.028823900277064
55,61.01452304317783,3.7292853389359206,60.736622197507366,3.764054788864025,60.71860505744543,3.269415852343481,59.624465551345935,3.981146628316019,59.09417877358265,4.0227937552871476
56,61.050911111992946,3.5898660343883644,60.79872491042994,3.7245377152007824,60.69922167481194,3.222936797184854,59.68380657056513,3.9368616556303437,59.146567472937804,3.816568675126604
57,61.1687955950388,3.378643130246917,60.8779694332415,3.6113592439918585,60.712005064183394,3.084060779094232,59.68440379340894,3.875881837442511,59.172842819023344,3.7775170987366535
58,61.27567270197991,3.1240040555848996,60.93774461033722,3.523515691496197,60.76599214450597,2.954874146649667,59.8899580893968,3.268978912623781,59.264951822448154,3.598066327611676
59,61.367561198764946,2.9432244075081875,60.97352515971619,3.4051479939013487,60.65621834432718,3.003903280468075,59.88281341003903,3.2683282845184967,59.115375122670265,3.638067075276915
60,61.397258695498145,2.849947394124108,61.045146187792575,3.326418934473736,60.6623391753905,2.9798984676422346,59.96207256534728,3.1344401131433606,59.25769228414203,3.557604894640105
61,61.358662088940505,2.9501293218859366,61.19148721223611,2.9642894311199437,60.709512917888425,2.953045296168406,60.06763428595217,3.023679746607753,59.34267607851506,3.3045324471535342
62,61.443403338788016,2.5818917124186647,61.1946275219085,2.9319223971541013,60.7279521063657,2.920968835233653,60.097201777698295,2.92640342619495,59.434324882030744,2.9342390951072237
63,61.49163769562911,2.456453333831174,61.274184107544485,2.609749294143503,60.793021360723316,2.8886185692528095,60.09037843425855,3.0116610248918687,59.51053019475157,2.9060121984916187
64,61.499299120383164,2.4542316934431914,61.32564577741438,2.544111556494831,60.74299120330665,2.87623691629933,60.225159509189744,2.715330546806756,59.42985979880605,2.9366075169837593
65,61.502651156189515,2.4538083238444393,61.35262118079341,2.4973192370514434,60.85882392939312,2.55942819371106,60.25242605028082,2.6735553201395725,59.41259945603674,2.883477730578223
66,61.530642586511775,2.3828756118255137,61.366604818269366,2.296508694538086,60.91884983285936,2.428925458703886,60.15514833395533,2.735768630438871,59.485202568301986,2.6853490273484897
67,61.56509719661163,2.2779039677771444,61.32475726285991,2.3724732097261514,60.967269443833594,2.3876535891248882,60.279198458467405,2.668835657935872,59.56977110225486,2.6442598107051523
68,61.57914571691585,2.2415182189692966,61.32983755043062,2.37153049274752,60.958738933304794,2.368198593869623,60.30756334279254,2.4468934660645405,59.63668975645357,2.589031317566335
69,61.587683858760265,2.2205493124797324,61.34873375954016,2.313284038242315,60.9586209160643,2.304721394941207,60.33980714163081,2.3224846178054466,59.72922870083981,2.5422073779242242
70,61.59475367927788,2.2079296537473403,61.404253746342654,2.218299332442993,61.021944717581924,2.0092594073900556,60.42121081854207,2.1606626684121992,59.75756511479642,2.5217267666243193
71,61.615111249556314,2.1985543419937543,61.40617526269321,2.194465110082004,61.09976481991751,1.9981640127770897,60.47828025943736,2.0604791199651356,59.6511527661875,2.5338599680705296
72,61.56775014614549,2.3787230820623217,61.461573432116886,1.9611996060258565,61.07716261004548,1.9733957078152893,60.516324485439306,2.0365032667851266,59.72297938648834,2.498775172073049
73,61.581843128891606,2.3783033386937436,61.4282338809915,2.0320514939972067,61.05362399695229,1.9401968908067486,60.51491938365714,1.9842208301829707,59.74916233268983,2.4702071562562193
74,61.60129124371489,2.3173476505990354,61.48771254538797,1.9678065751850717,61.0368394458877,1.9219366937268052,60.56122300403372,1.8414774697638876,59.57962543648187,2.4649744901564983
75,61.621738120609656,2.2699847344302144,61.498387788975045,1.9251489913478623,61.068742645154956,1.8914819062710564,60.49079065837241,1.8997410813260405,59.67897864088067,2.4548858138142653
76,61.63514584332229,2.2096301021731155,61.53038689634629,1.7557733501949766,61.059950434853334,1.8935120412641606,60.54519462648149,1.8284505561017375,59.59760361552528,2.503935177197357
77,61.60625737695937,2.2970868666703437,61.532877916881425,1.702535172390209,61.10458305661347,1.8795484247039178,60.539261767769794,1.8267595427139387,59.70904001043851,2.4164532600301745
78,61.63073518210321,2.22559625724285,61.55352422990742,1.4420806925833947,61.135547992611414,1.8802677342963363,60.36488848657841,1.8279765856908112,59.66750976740079,2.4074807860469907
79,61.63145846027316,2.2414661851523063,61.54939947848265,1.4084300556006177,61.11997067037875,1.9211923947337712,60.39392168567285,1.8399813086012387,59.69061025208149,2.395799982023389
80,61.64231619887141,2.136208310038484,61.57447617931916,1.340663779400798,61.214352205528165,1.7354962504620548,60.45830574522259,1.7284546001859635,59.717031846848066,2.373807784781791
81,61.653894080294705,2.070329709573229,61.58057179251512,1.3310190103666157,61.28448820139128,1.7067995207260978,60.34524438287776,1.791500596515674,59.76742308203425,2.329880963688684
82,61.65428749652383,2.076517986002077,61.58641426825744,1.1575967743620474,61.27330783110679,1.7245497760628468,60.3545078404185,1.783123861929913,59.7722361162384,2.0007083193962054
83,61.64881379264947,2.088181715077653,61.60346509822104,1.1149699033886316,61.32217735632371,1.522584168405115,60.25192853068038,1.7888430263416166,59.71822819471173,1.9955749572641084
84,61.66880230353693,2.0162379206576717,61.60534792527479,1.0581505079195952,61.298347301001705,1.5299766093698874,60.362544758814316,1.6970666388785292,59.66662420354749,1.9441977173379765
85,61.66663135135589,2.0211043431633113,61.607584238491995,1.0586811166487857,61.30770025113136,1.5045200459832728,60.35482273564048,1.6869191525283043,59.79691357002474,1.9222168139421036
86,61.71233852443464,1.8507335877073123,61.589332401046065,1.0717615016879416,61.310001361883366,1.317580523121714,60.310637933717246,1.6617408260412665,59.71079917268167,1.9490441807381889
87,61.705986733210885,1.8654130030717504,61.5753047402936,1.0295869934292656,61.260793118077586,1.3273953533781178,60.35448696734709,1.6355761582622943,59.68650382360136,1.9148262131251383
88,61.68944594933774,1.909502054732549,61.545730689116375,0.9838939676297969,61.25469243874347,1.3124192294459298,60.380602442310305,1.4472607749256143,59.72991823247393,1.9044986995631248
89,61.72608829542093,1.7151656692883046,61.5639209359407,0.8964082926042001,61.26033941753628,1.3015256541239208,60.34107749328723,1.4047826033832382,59.803057466849644,1.898336146668319
90,61.72833290367003,1.7017792767797184,61.57324056351732,0.8678145982441646,61.290642161833674,1.2342214388411226,60.375404568437936,1.3897648149194257,59.75958392463754,1.9147608508172569
91,61.73065187780515,1.6999750890306065,61.5869610181252,0.7795586744894477,61.29551368896745,1.2021336015839368,60.31267025480013,1.4137529112842133,59.82929873229007,1.8868271785598207
92,61.727800758635176,1.7014141601713995,61.598576872262754,0.7254739024253024,61.30757927723552,1.191831245145383,60.39695621003919,1.3991522036854736,59.908934365663185,1.859496382533094
93,61.8022586121153,1.1567259392199867,61.59297767812818,0.7451715586833965,61.27687596466592,1.207608054791183,60.379273718400285,1.4296392816008714,59.91313283292529,1.7771897636904874
94,61.794186280538156,1.1524004722692098,61.60341343460984,0.7535645057756827,61.32938972377789,1.2024262396300758,60.36232463332942,1.4215970287887252,59.90380318867071,1.75972715529827
95,61.7944929996377,1.1489820121367502,61.602939757594996,0.7302644338678838,61.34116885258001,1.1797389286851683,60.3935598552258,1.3823738766873876,59.853803051330736,1.7642476238021694
96,61.82530591478519,0.7963861277186856,61.55397430656888,0.8026765680097552,61.3479549279171,1.1283840286449458,60.511371726783686,1.3626676381793275,59.63988667572433,1.8446880902185063
97,61.82851330116999,0.7584441939598207,61.569803868064184,0.7525090826911819,61.355718919208456,1.1165227984450483,60.453871578002364,1.4367352595635061,59.70739128022041,1.823455263627119
98,61.83286771379376,0.6749103336076652,61.59373838255008,0.7305626077933534,61.33065416120648,1.133040335790348,60.422519110474866,1.4620791377879323,59.62389533700096,1.8044561228071911
99,61.83510964119533,0.6298900404782549,61.59892345303416,0.7186715976551957,61.321572575923646,1.123093343650437,60.42544792275991,1.4615122122535256,59.676885804791105,1.7849844436647408
100,61.83532096121662,0.6203036358229305,61.60162030864402,0.7107558163252071,61.2121849236646,1.158022801862353,60.47032925508394,1.4527559933165184,59.797424004271,1.7573209706481159
101,61.824396439038594,0.5783938348590556,61.598230831231966,0.7626303454719173,61.27008505492068,1.13799353985461,60.58426210172197,1.4272901960021362,59.84684430627025,1.5051178724871583
102,61.83190442409656,0.5831033879469446,61.60413813136717,0.7460499981787164,61.314694020823765,1.106638621382351,60.587909005068404,1.4358800290220948,59.85250241035731,1.5054309877956937
103,61.83575267411227,0.5675667861017195,61.60104837957183,0.7291286972191521,61.31213159316234,1.1000881754180918,60.645279602366166,1.419197043655978,59.90885732141677,1.4650582073381926
104,61.824641334770945,0.5584864765029814,61.61359941562763,0.7369575364162745,61.38330398601819,1.0976238096882935,60.65056850001955,1.3840853522540124,59.917628652170286,1.4474983524263862
105,61.82665941386319,0.5463751646882883,61.61066110202908,0.7444016350998416,61.36479804589213,1.1017953678922563,60.549885997751645,1.4125421582305258,59.810937688144314,1.4129415964481484
106,61.8236776564766,0.5485769950088822,61.61073278909505,0.7415262034080864,61.30896976376855,1.0857127164787197,60.52291691062719,1.462779192307573,59.90725255255807,1.436016670549611
107,61.83385786996098,0.5385347922071686,61.61546381997229,0.7337860880498367,61.28179920311479,1.0796806094050824,60.39704635505479,1.57669998643636,60.01442717953729,1.4194238304650402
108,61.850961238703064,0.41654581732161255,61.61929960386377,0.7237540290791241,61.33070756369709,1.0683676279821714,60.459388436855036,1.525879739729988,59.93947665237212,1.4404914506860935
109,61.85104121707417,0.41242719151365304,61.592275302999425,0.6932800007171109,61.363082981373246,0.8054597361587076,60.502123914011484,1.5171021915450824,59.70685920761124,1.4857150269032864
110,61.851114062665424,0.4067421642966302,61.59599860172588,0.6738264172725682,61.3930411590549,0.8073835572715297,60.53190149701924,1.495807253834139,59.74814797111513,1.4909349496976596
111,61.858934144924454,0.37868875994414003,61.58963700283834,0.6824917314972513,61.3900889143632,0.8334890801220595,60.60139890808673,1.4572910199035911,59.707340299768475,1.4636087388512078
112,61.86195110129886,0.3547936205211238,61.571154236890365,0.7204034233787313,61.400713387486626,0.8200774956946703,60.59482654265243,1.452093708302966,59.7656782007725,1.4696420532337335
113,61.855057539167014,0.3320231350445127,61.52036110452929,0.7690719985853381,61.39834263596747,0.8022387503859792,60.52100524448737,1.5500467521481476,59.78949676070676,1.490367438272723
114,61.856480540464695,0.32272303881909264,61.501375622022444,0.7707183361583114,61.37690302234659,0.7880454049339566,60.36683067163543,1.6457843745739427,59.88308640066448,1.4870408454864699
115,61.85607019350923,0.31654331364587546,61.494191195947,0.7647629696719184,61.36690867316851,0.8080448060065436,60.42614554751001,1.6131626265533345,59.91895039368876,1.480162316271315
116,61.85722866332365,0.30186979020866817,61.491114270840235,0.7208688564053448,61.295181876809,0.8470975483139084,60.445984295389366,1.560358658224178,59.91281578927477,1.4451841042630031
117,61.86855899096832,0.2962704332551753,61.487162666992674,0.7083354927587299,61.19320736514508,0.9268981563298805,60.36411368698597,1.556066294439385,59.896910643486365,1.4385079725993553
118,61.86865820397412,0.28765875686073317,61.45698186432365,0.7296084144608189,61.25726976249938,0.9029985915466857,60.44605201117582,1.545626431155952,59.925533503412616,1.4353187676750216
119,61.86195350671156,0.2709594696485116,61.51100369117312,0.6830274895633349,61.2092248315973,0.9412811980412849,60.45044699950237,1.5394537546825615,59.910166495237746,1.4904376631373764
120,61.86183219499482,0.27403933786357143,61.50360582354629,0.6740943978848551,61.23562385529853,0.9570850721306229,60.46783029886286,1.5111262778698957,59.82167130863235,1.531230072514269
121,61.861560328363964,0.2807863505345329,61.503549773181206,0.6770495769987518,61.2528429092928,0.953568213655405,60.50389494946272,1.4752850889349178,59.804927644852924,1.5675287327370342
122,61.87078157234125,0.274650950605801,61.50757943645107,0.6649157216280152,61.24413350647483,0.9400998543317579,60.540741348118026,1.457759620385121,59.732289412365745,1.5612836021346688
123,61.85655317479214,0.2788763571448197,61.51413714618547,0.6581054634586497,61.24413837265625,0.9283956515403782,60.58836195060535,1.4266566022252984,59.79053738930052,1.5303094664879773
124,61.85649835226545,0.2780499136862254,61.54959574809385,0.5854368308876903,61.26250532882908,0.9217512397822148,60.6080352765344,1.4015934829963408,59.85966471186972,1.5220726272045233
